number,tot_value,tot_rank,auto_value,auto_rank,teleop_value,teleop_rank,endgame_value,endgame_rank
27930,8.762072223388621,5184,2.657284449576599,4217,6.415777806818272,5271,4.957365825432427,4208
27953,15.659615384615398,4281,3.9757018161314175,3601,13.893269230769242,4151,5.152243589743594,4051
28051,15.798733082078872,4261,4.587807929176295,3318,11.226728271298914,4586,4.455525229197294,4564
28183,9.328809950586331,5113,1.31663592503366,4844,8.582888844988778,5002,5.497605120237857,3742
30333,12.05837297646563,4797,0.43404047719200933,5167,11.624332499273617,4526,3.321520258110394,5167
30520,13.152478390401853,4647,7.9918154418737375,2180,12.570225552238993,4356,4.805794044681529,4335
30568,15.947394548695652,4245,4.1968648187266835,3497,11.750529729968973,4510,3.7622826186950897,4975
30572,44.45577907570576,1317,7.983470971275025,2186,39.84822554531213,892,6.026016326488097,3228
30580,50.32919414218239,1017,18.719350407641468,668,31.609843734540945,1589,8.971996236888554,834
30645,37.12500000000003,1817,5.883484971765167,2822,36.500000000000014,1133,11.77339943012436,159
30655,7.097283720897938,5334,2.0799259929500473,4504,6.5303085169904085,5255,6.01480804145103,3239
30816,5.617167513528262,5439,1.4307963347205543,4794,4.186371178807704,5462,4.196396466760209,4739
30824,9.887524258309002,5040,7.222926958467552,2391,7.264534782000147,5156,3.976121158416814,4871
31154,28.213131738079483,2692,7.273960739030023,2370,22.836158490181038,2690,3.7694205332773465,4972
31169,2.0386406170962097,5596,1.9983447408849395,4544,0.04029587621127284,5625,4.262439619617202,4707
31663,87.78255256628198,211,30.91610616213004,187,56.866446404151944,288,5.843101411117202,3401
32213,7.799338460940441,5276,4.067241500084817,3556,3.7320969608556247,5484,5.887847450600114,3360
32808,33.27499999999997,2174,8.141666666666662,2138,25.133333333333308,2374,2.541666666666658,5391
33412,14.239521645345356,4498,4.803086635896568,3222,15.313188682558497,3886,5.642298679053933,3614
33517,42.42499999999997,1444,14.234798166587199,1020,29.899999999999977,1790,7.613542069804133,1737
33521,5.021158251302802,5474,2.594093406593407,4244,5.264843468401697,5388,3.9550162514726077,4888
33522,34.17423305247297,2092,10.103722352230609,1700,26.92999084249081,2161,4.013507326007322,4848
33523,22.12884615384616,3408,4.449754342698243,3369,20.179807692307698,3121,8.96955128205129,835
33605,28.503400954343167,2663,2.04011788660534,4521,26.46328306773783,2229,6.739971900226272,2490
417,59.45476936982672,697,18.590600608431284,675,45.10896543790751,627,10.12712953961569,438
13459,24.23931034345222,3146,11.677257637170243,1390,12.562052706281976,4363,6.7691943702543895,2462
14316,23.86639658550867,3194,-0.5024781228219699,5430,26.65039653779906,2200,4.853474016253372,4292
15639,30.715379611761946,2424,5.530612163101408,2929,26.667815379849777,2195,12.769302253542975,90
16353,60.67634597373254,659,21.418593984525486,520,39.25775198920705,920,4.525693831740994,4524
16503,3.88035265497723,5524,0.5184684389548728,5142,3.361884216022349,5500,6.827153000211169,2401
17453,8.489710997989771,5210,-1.3098096291194503,5557,9.79952062710922,4814,6.85414691839954,2379
18191,14.93226265530713,4390,-1.3161357552158068,5559,16.248398410522935,3713,5.668958219403454,3588
18502,47.77325176179046,1146,3.348639484269312,3887,48.292612096337024,509,15.818554944629446,13
18589,40.33973515062347,1581,6.234608534035483,2701,34.10512661658799,1342,13.100751180980422,82
18799,24.907958091480705,3076,2.2712222363032306,4414,22.636735855177477,2713,9.223327397249482,731
18840,50.7442735264937,996,19.490519013905015,619,31.253754512588685,1625,3.1192618538554258,5236
18841,56.46317191004511,795,19.24360725000316,643,37.21956466004194,1069,3.6210924268640876,5039
19461,46.75993185162246,1206,8.95217997366995,1947,37.807751877952526,1033,13.721830713234729,53
20025,72.73721199631453,397,1.9961713749436396,4545,70.74104062137091,121,10.578965715685884,327
20174,26.36521335088677,2912,7.716070037982823,2262,25.956981336637526,2283,10.279950437543555,392
20266,32.80402123464475,2236,-0.20285758537907628,5362,35.157857524204815,1250,5.572201846532754,3665
21603,21.762662274014147,3451,7.373193948735944,2341,14.3894683252782,4063,5.500243803086256,3737
22111,42.99697978781079,1406,18.4034306512817,682,24.593549136529106,2447,7.114755113302746,2116
22263,8.339024571189256,5231,1.191779446018249,4893,7.147245125171005,5177,5.253833511892225,3968
22557,3.200522648697694,5553,0.23840247607680753,5222,2.962120172620895,5529,4.527565152111671,4521
22648,40.47172983940111,1569,5.642927409736156,2893,34.828802429664954,1280,8.910400371718412,862
22817,58.34951628689463,730,28.433984091381156,260,29.91553219551349,1788,8.066983561900313,1384
22829,27.63820953562898,2760,13.717760366218299,1082,13.92044916941068,4147,1.471693629465138,5552
23430,34.48863874802868,2053,9.43830134633073,1832,25.050337401697945,2392,7.025606995690071,2196
23809,49.913807907330835,1042,10.93812969016332,1534,38.97567821716752,943,6.069249996063672,3177
24232,7.459453910122294,5306,1.24157825447224,4873,9.016523973694461,4930,1.0556846134318665,5592
24414,6.327053446949718,5385,2.686014094323549,4204,10.438712152702086,4716,5.910313524494329,3335
24622,6.622613671182162,5361,-0.42543824076655046,5401,7.048051911948712,5195,4.3396579123837205,4661
25748,8.395319805371036,5218,-2.7047134030407807,5651,11.10003320841181,4603,7.13167554242861,2104
26025,87.7687670664464,212,31.51506731243492,174,56.2536997540115,305,14.335940525052322,40
26908,85.02468048398507,236,43.6508808469474,11,41.37379963703767,806,7.07065412737121,2160
27560,44.126102095705065,1340,12.233617627753125,1307,31.892484467951956,1553,4.577928855773211,4495
28592,81.0224540525013,287,21.243807522283994,529,59.7786465302173,236,8.076488123578532,1375
30210,66.99946901674629,506,20.024737833521815,585,46.9747311832245,560,3.0777570174425986,5247
30522,50.61816516619779,1002,14.150760935004891,1027,39.908193293580084,890,10.0056539660126,479
30843,45.84248431812902,1245,0.9250755053047424,4992,44.91740881282428,641,18.867807635715945,4
32757,37.98004359412449,1754,11.14716260316631,1499,26.83288099095818,2172,15.313208722468005,20
33588,49.22936755217086,1068,10.164754214982253,1685,39.0646133371886,935,7.509218654557844,1811
3658,17.700480528007123,4010,3.8600962992511683,3673,15.083333333333357,3953,7.708333333333341,1657
9999,50.991153510317204,1004,11.799458842025196,1393,39.191694668291994,945,6.371953863307702,2885
10183,26.180704379866434,2957,10.148597635035024,1709,16.03210674483141,3780,3.5177266190704266,5112
11770,55.80242485488278,831,19.498022469160034,627,36.304402385722746,1173,7.566985237624909,1786
14270,72.36243938105262,417,26.589382728537682,337,45.77305665251493,611,5.785810191645032,3491
14515,32.60338533765936,2259,7.84846138347405,2227,30.578695783876167,1701,10.440188672936161,359
16415,20.67882829826298,3580,3.5370112161631724,3806,17.141817082099813,3544,9.028968898226859,801
16417,106.30234863972025,88,35.89813976233953,88,70.40420887738073,125,9.562145245569791,599
16423,37.68279448782864,1774,9.253292699726213,1882,28.429501788102424,1954,8.164460822889271,1299
16424,36.20365252832883,1905,6.6886113962844185,2563,31.119379217225134,1641,9.139502769987878,762
16449,22.560526315789463,3368,6.442763157894735,2650,16.117763157894736,3762,1.8256578947368443,5539
16488,0.03478308489101389,5632,-1.6989877562606441,5594,1.7337708411516548,5584,1.6803564438390035,5530
18158,62.38885561917809,615,25.154380177714422,389,37.23447544146368,1066,13.85187308532022,49
18433,64.48853863166246,562,21.581996344461402,514,42.90654228720107,727,9.03107525123055,800
18808,28.44068649088204,2671,7.270398658044325,2371,24.927576066750888,2405,6.475046155670828,2745
18809,82.14009011444024,277,21.922281743393288,502,60.21780837104697,231,5.187923607339132,4021
18844,49.27657604111494,1066,12.917023881108996,1205,36.359552160005926,1151,8.531071939946647,1075
18846,50.69730419061326,1000,20.623035440091183,554,30.074268750522073,1769,5.528934848889577,3714
19446,15.049167429513927,4375,-1.271099648190612,5554,16.320267077704543,3699,4.797190859092791,4343
19447,6.691445470347519,5356,-1.063976028953407,5528,7.755421499300921,5102,5.09347420019204,4098
19468,24.362584619790958,3138,2.3953910030230947,4358,23.443642040119485,2598,3.008332574508411,5266
19473,10.578706647698594,4972,-3.192039282601968,5663,13.770745930300563,4169,6.058407884794739,3191
19487,14.076165632216915,4519,0.606020555693911,5110,13.470145076523,4216,1.7926309311967805,5519
19490,23.299949695995544,3258,6.680403287026753,2566,16.619546408968787,3645,4.454357176622896,4566
19498,78.77029895698594,315,31.09622818016429,185,47.67407077682168,536,8.993067492892251,820
19500,13.364160290587726,4620,1.329409483563947,4836,12.034750807023782,4461,5.643253666665916,3612
19521,7.452363325297942,5307,0.9475125539038872,4982,6.504850771394057,5258,4.703591196129074,4408
19528,16.20022675045942,4203,5.9771461489006645,2783,11.33828029663102,4571,5.865630474774021,3382
19530,22.510664384050155,3354,2.071544597593423,4509,20.43911978645673,3079,5.070922002547657,4118
19836,101.36590423263809,104,34.67933796705933,109,66.68656626557878,160,8.80488865973804,919
20105,42.82572036930033,1413,9.465271875909389,1822,33.36044849339095,1419,7.675775761749737,1681
20261,59.11477065527125,713,18.16467507026719,701,40.95009558500405,829,9.29211255979998,702
20809,36.18025150347928,1908,7.285552199003934,2366,28.894699304475328,1889,5.492566767293212,3748
21393,10.955506204671371,4932,6.442749897158108,2632,4.5127563075132615,5446,5.924871539286512,3327
21396,6.136287217354382,5400,1.4637329846737388,4779,4.6725542326806355,5436,1.9859689169424157,5487
21909,25.3791689622601,3034,4.340722107717476,3421,22.812371319925038,2695,8.20745895153661,1270
22034,28.781621494544037,2636,5.590034444831326,2908,23.191587049712716,2640,5.787677225306017,3467
22035,41.37564989559249,1509,17.754521520880232,722,23.62112837471227,2579,5.815922794655335,3441
22075,23.047492992621613,3290,11.135596203847502,1500,11.911896788774092,4487,5.814489540446173,3442
22101,6.5571893699953385,5368,1.0567627710145635,4944,5.500426598980772,5364,0.14843338356800226,5648
22242,84.95340495644878,238,24.989688257847728,395,59.96371669860107,234,6.945775346172581,2287
22309,56.40549320350228,796,12.336644569660352,1284,44.06884863384191,671,7.4585549651448595,1853
22310,43.57712064035851,1377,14.101596507871662,1033,29.47552413248684,1833,10.14791646770444,431
22379,35.206490711709556,1978,7.645603710568702,2275,27.560887001140866,2072,6.096776635961684,3152
22497,7.380538597787525,5310,1.9826599031841086,4549,5.397878694603415,5372,7.099939889730639,2130
22582,25.440659801835114,3029,4.2672132173731105,3469,21.173446584462006,2957,8.161233975074342,1301
22603,41.25675709840164,1524,12.592928494043786,1255,28.663828604357857,1923,4.39487306331432,4616
22664,21.430424591671706,3484,4.468334371496832,3361,16.96209022017486,3582,6.245123673866741,3020
22710,18.16178242565829,3913,4.653388040866042,3298,13.508394384792254,4207,6.021410463003788,3233
22732,34.740744278076995,2026,10.919186137733663,1541,23.821558140343335,2557,5.399189800053633,3833
22775,29.498214428550952,2546,5.224048334668454,3058,24.27416609388249,2496,14.512536592769717,37
22831,35.86269429835449,1928,9.43808377362881,1833,26.42461052472568,2234,6.1650613042309175,3085
23519,26.78846604279361,2856,16.33210949388206,832,10.45635654891155,4712,6.1494221964338465,3107
23594,25.74263299930541,2991,3.9799970210661257,3600,21.76263597823928,2858,6.130021777480493,3119
23880,30.14344145143099,2478,8.848906903764185,1969,21.294534547666796,2936,5.1799318761947655,4030
23999,46.895702999967796,1195,13.192552253844653,1164,34.184011689622324,1332,6.622616007493287,2602
24109,12.820179641715116,4688,0.5694241106243155,5121,12.250755531090803,4418,2.91162494626727,5294
24137,19.708711647946973,3705,3.8413131517178356,3664,15.867398496229141,3789,4.960473579578099,4205
24418,32.926458779498574,2221,2.8003361055589666,4139,30.126122673939612,1761,4.942308564488918,4224
24436,38.529429150408035,1717,16.86805032779734,786,22.990196733836296,2668,6.6933396284085065,2539
24457,44.4645165235454,1316,10.162117120330404,1686,34.30239940321499,1318,6.26655554131214,2989
24760,5.435100245770918,5447,2.785578993776989,4150,2.649521251993929,5542,3.9800272896564173,4869
25049,93.9914028830918,163,25.095796561710593,393,68.89560632138121,134,10.195708147461021,413
25914,36.51091087410725,1884,8.543740491566018,2030,27.96717038254124,2016,6.51405893918998,2708
25920,56.3681012253886,798,23.166346554267285,465,33.20175467112132,1437,4.130576165678386,4777
26108,9.296230433359025,5116,0.4193120669080851,5173,8.87691836645094,4949,4.597440679238825,4476
27076,44.20250619209625,1332,11.920989288840659,1351,32.28151690325561,1512,6.60968439602762,2614
27158,47.29318652910277,1173,7.3760249108927765,2338,39.91716161820999,889,14.131082744186166,43
27281,14.55147004825724,4452,1.2835089613164659,4855,13.267961086940776,4246,6.850550753837417,2385
27294,17.35461288738282,4044,5.8642232439080635,2825,11.490389643474757,4545,5.758222606046958,3499
27313,21.101472436874346,3531,6.450738796085038,2626,14.650733640789309,4011,5.688877549295521,3569
27314,21.202358670380306,3520,6.43763632645411,2635,15.68864605805818,3813,9.195712308943177,740
27315,21.35448376924321,3494,7.252478494904362,2377,14.102005274338847,4109,4.67184347796211,4423
27316,28.504361378250923,2662,9.200782024192952,1893,19.303579354057977,3237,5.161865448684208,4044
27344,33.232893478255455,2182,10.874564575668488,1555,22.358328902586948,2766,2.8311351389728814,5318
27379,16.498512339906068,4162,1.928813871562028,4572,14.569698468344034,4024,3.4682943225640885,5105
27445,15.900403098110974,4247,1.6242451897716066,4719,14.276157908339366,4075,1.1540144171903053,5582
27449,36.365909188199375,1893,6.932363373491426,2480,30.945828567758333,1658,6.444830674370827,2781
27488,4.593690996308374,5499,-0.06756047509914939,5333,4.661251471407527,5438,6.597035561272399,2628
27631,9.889369123760625,5039,4.476751195351942,3357,5.412617928408679,5369,3.9822229261490847,4866
27798,16.376869225109235,4179,-0.19905176410520597,5361,16.575920989214442,3657,4.877983700324169,4275
27831,18.723076018492335,3839,4.1882605778256154,3499,14.534815440666716,4031,3.995437654205506,4859
27966,3.6434414514309665,5535,2.348906903764188,4379,1.2945345476667838,5596,3.9299318761947606,4905
27984,15.53754869792518,4308,-2.036094026691696,5623,17.573642724616878,3495,4.087188256646734,4804
28068,9.82785981516873,5045,2.9500432027054586,4064,6.877816612463281,5212,5.609374494150461,3639
28069,-4.9797739245605515,5688,-3.941087912304059,5682,-1.0386860122564883,5652,4.6330605767931745,4455
28084,16.12798566788342,4216,-3.2815471651736976,5667,19.40953283305712,3229,4.9769737382901,4192
28115,3.169372103835917,5557,1.2484950836307267,4866,1.9208770202051912,5573,4.442032235512791,4573
28195,33.11928787370845,2193,8.152452914050544,2130,24.96683495965791,2398,4.907117172550986,4258
28302,12.763605890407524,4698,5.3838641945131,2990,7.379741695894423,5143,4.904698011813912,4259
28356,24.17384518290565,3155,6.661100925263122,2572,17.51274425764253,3499,3.627757995370802,5037
28411,42.57596180478971,1432,11.00215413660195,1518,31.573807668187747,1591,6.257815070346752,2999
30337,53.813768846076655,877,14.225880403398019,1021,42.46416369289987,752,7.69119799609795,1670
30373,20.478380961470222,3611,1.4934433339557733,4771,18.984937627514455,3271,3.6694256547598947,5020
30420,44.27884460847036,1326,13.61933841904028,1094,30.6595061894301,1691,9.456896826154779,644
30441,47.16145374944232,1182,8.461624988190762,2048,38.69982876125156,964,7.1568741994285965,2084
